time,Message__1_Hz_,Carrier__20_Hz_,AM_Signal
4.015,0.070281,0.982287,0.982287
4.016,0.0752867,0.951057,0.951057
4.017,0.0802894,0.904827,0.904827
4.018,0.0852889,0.844328,0.844328
4.019,0.0902851,0.770513,0.770513
4.02,0.0952777,0.684547,0.684547
4.021,0.100267,0.587785,0.587785
4.022,0.105251,0.481754,0.481754
4.023,0.110232,0.368125,0.368125
4.024,0.115209,0.24869,0.24869
4.025,0.12018,0.125333,0.125333
4.026,0.125148,4.03892e-11,4.03892e-11
4.027,0.13011,-0.125333,-0.125333
4.028,0.135067,-0.24869,-0.24869
4.029,0.140018,-0.368125,-0.368125
4.03,0.144965,-0.481754,-0.481754
4.031,0.149905,-0.587785,-0.587785
4.032,0.15484,-0.684547,-0.684547
4.033,0.159768,-0.770513,-0.770513
4.034,0.16469,-0.844328,-0.844328
4.035,0.169606,-0.904827,-0.904827
4.036,0.174515,-0.951057,-0.951057
4.037,0.179417,-0.982287,-0.982287
4.038,0.184312,-0.998027,-0.998027
4.039,0.189199,-0.998027,-0.998027
4.04,0.194079,-0.982287,-0.982287
4.041,0.198952,-0.951057,-0.951057
4.042,0.203817,-0.904827,-0.904827
4.043,0.208673,-0.844328,-0.844328
4.044,0.213522,-0.770513,-0.770513
4.045,0.218362,-0.684547,-0.684547
4.046,0.223193,-0.587785,-0.587785
4.047,0.228015,-0.481754,-0.481754
4.048,0.232829,-0.368125,-0.368125
4.049,0.237633,-0.24869,-0.24869
4.05,0.242428,-0.125333,-0.125333
4.051,0.247214,-3.932e-11,-3.932e-11
4.052,0.251989,0.125333,0.125333
4.053,0.256755,0.24869,0.24869
4.054,0.26151,0.368125,0.368125
4.055,0.266256,0.481754,0.481754
4.056,0.27099,0.587785,0.587785
4.057,0.275714,0.684547,0.684547
4.058,0.280427,0.770513,0.770513
4.059,0.28513,0.844328,0.844328
4.06,0.28982,0.904827,0.904827
4.061,0.2945,0.951057,0.951057
4.062,0.299167,0.982287,0.982287
4.063,0.303823,0.998027,0.998027
4.064,0.308467,0.998027,0.998027
4.065,0.313099,0.982287,0.982287
4.066,0.317718,0.951057,0.951057
4.067,0.322325,0.904827,0.904827
4.068,0.326919,0.844328,0.844328
4.069,0.3315,0.770513,0.770513
4.07,0.336069,0.684547,0.684547
4.071,0.340623,0.587785,0.587785
4.072,0.345165,0.481754,0.481754
4.073,0.349693,0.368125,0.368125
4.074,0.354207,0.24869,0.24869
4.075,0.358707,0.125333,0.125333
4.076,0.363192,3.82507e-11,3.82507e-11
4.077,0.367664,-0.125333,-0.125333
4.078,0.372121,-0.24869,-0.24869
4.079,0.376563,-0.368125,-0.368125
4.08,0.380991,-0.481754,-0.481754
4.081,0.385403,-0.587785,-0.587785
4.082,0.3898,-0.684547,-0.684547
4.083,0.394182,-0.770513,-0.770513
4.084,0.398548,-0.844328,-0.844328
4.085,0.402899,-0.904827,-0.904827
4.086,0.407233,-0.951057,-0.951057
4.087,0.411552,-0.982287,-0.982287
4.088,0.415854,-0.998027,-0.998027
4.089,0.42014,-0.998027,-0.998027
4.09,0.424409,-0.982287,-0.982287
4.091,0.428661,-0.951057,-0.951057
4.092,0.432897,-0.904827,-0.904827
4.093,0.437115,-0.844328,-0.844328
4.094,0.441317,-0.770513,-0.770513
4.095,0.4455,-0.684547,-0.684547
4.096,0.449667,-0.587785,-0.587785
4.097,0.453815,-0.481754,-0.481754
4.098,0.457946,-0.368125,-0.368125
4.099,0.462058,-0.24869,-0.24869
4.1,0.466152,-0.125333,-0.125333
4.101,0.470228,-3.72383e-11,-3.72383e-11
4.102,0.474285,0.125333,0.125333
4.103,0.478324,0.24869,0.24869
4.104,0.482344,0.368125,0.368125
4.105,0.486344,0.481754,0.481754
4.106,0.490326,0.587785,0.587785
4.107,0.494288,0.684547,0.684547
4.108,0.49823,0.770513,0.770513
4.109,0.502153,0.844328,0.844328
4.11,0.506056,0.904827,0.904827
4.111,0.509939,0.951057,0.951057
4.112,0.513802,0.982287,0.982287
4.113,0.517645,0.998027,0.998027
4.114,0.521467,0.998027,0.998027
4.115,0.525269,0.982287,0.982287
4.116,0.529049,0.951057,0.951057
4.117,0.532809,0.904827,0.904827
4.118,0.536548,0.844328,0.844328
4.119,0.540266,0.770513,0.770513
4.12,0.543963,0.684547,0.684547
4.121,0.547638,0.587785,0.587785
4.122,0.551291,0.481754,0.481754
4.123,0.554923,0.368125,0.368125
4.124,0.558532,0.24869,0.24869
4.125,0.56212,0.125333,0.125333
4.126,0.565685,3.62259e-11,3.62259e-11
4.127,0.569229,-0.125333,-0.125333
4.128,0.572749,-0.24869,-0.24869
4.129,0.576247,-0.368125,-0.368125
4.13,0.579723,-0.481754,-0.481754
4.131,0.583175,-0.587785,-0.587785
4.132,0.586604,-0.684547,-0.684547
4.133,0.59001,-0.770513,-0.770513
4.134,0.593393,-0.844328,-0.844328
4.135,0.596753,-0.904827,-0.904827
4.136,0.600089,-0.951057,-0.951057
4.137,0.603401,-0.982287,-0.982287
4.138,0.60669,-0.998027,-0.998027
4.139,0.609954,-0.998027,-0.998027
4.14,0.613194,-0.982287,-0.982287
4.141,0.616411,-0.951057,-0.951057
4.142,0.619602,-0.904827,-0.904827
4.143,0.62277,-0.844328,-0.844328
4.144,0.625913,-0.770513,-0.770513
4.145,0.629031,-0.684547,-0.684547
4.146,0.632124,-0.587785,-0.587785
4.147,0.635192,-0.481754,-0.481754
4.148,0.638236,-0.368125,-0.368125
4.149,0.641254,-0.24869,-0.24869
4.15,0.644246,-0.125333,-0.125333
4.151,0.647214,-3.50998e-11,-3.50998e-11
4.152,0.650155,0.125333,0.125333
4.153,0.653071,0.24869,0.24869
4.154,0.655962,0.368125,0.368125
4.155,0.658826,0.481754,0.481754
4.156,0.661664,0.587785,0.587785
4.157,0.664477,0.684547,0.684547
4.158,0.667263,0.770513,0.770513
4.159,0.670022,0.844328,0.844328
4.16,0.672756,0.904827,0.904827
4.161,0.675462,0.951057,0.951057
4.162,0.678142,0.982287,0.982287
4.163,0.680796,0.998027,0.998027
4.164,0.683422,0.998027,0.998027
4.165,0.686021,0.982287,0.982287
4.166,0.688594,0.951057,0.951057
4.167,0.691139,0.904827,0.904827
4.168,0.693657,0.844328,0.844328
4.169,0.696147,0.770513,0.770513
4.17,0.69861,0.684547,0.684547
4.171,0.701045,0.587785,0.587785
4.172,0.703453,0.481754,0.481754
4.173,0.705833,0.368125,0.368125
4.174,0.708185,0.24869,0.24869
4.175,0.710509,0.125333,0.125333
4.176,0.712805,3.40874e-11,3.40874e-11
4.177,0.715073,-0.125333,-0.125333
4.178,0.717313,-0.24869,-0.24869
4.179,0.719524,-0.368125,-0.368125
4.18,0.721707,-0.481754,-0.481754
4.181,0.723862,-0.587785,-0.587785
4.182,0.725988,-0.684547,-0.684547
4.183,0.728085,-0.770513,-0.770513
4.184,0.730153,-0.844328,-0.844328
4.185,0.732193,-0.904827,-0.904827
4.186,0.734204,-0.951057,-0.951057
4.187,0.736185,-0.982287,-0.982287
4.188,0.738138,-0.998027,-0.998027
4.189,0.740062,-0.998027,-0.998027
4.19,0.741956,-0.982287,-0.982287
4.191,0.743821,-0.951057,-0.951057
4.192,0.745657,-0.904827,-0.904827
4.193,0.747463,-0.844328,-0.844328
4.194,0.74924,-0.770513,-0.770513
4.195,0.750987,-0.684547,-0.684547
4.196,0.752705,-0.587785,-0.587785
4.197,0.754392,-0.481754,-0.481754
4.198,0.75605,-0.368125,-0.368125
4.199,0.757679,-0.24869,-0.24869
4.2,0.759277,-0.125333,-0.125333
4.201,0.760845,-3.3075e-11,-3.3075e-11
4.202,0.762383,0.125333,0.125333
4.203,0.763892,0.24869,0.24869
4.204,0.76537,0.368125,0.368125
4.205,0.766817,0.481754,0.481754
4.206,0.768235,0.587785,0.587785
4.207,0.769622,0.684547,0.684547
4.208,0.770979,0.770513,0.770513
4.209,0.772305,0.844328,0.844328
4.21,0.773601,0.904827,0.904827
4.211,0.774867,0.951057,0.951057
4.212,0.776101,0.982287,0.982287
4.213,0.777305,0.998027,0.998027
4.214,0.778479,0.998027,0.998027
4.215,0.779621,0.982287,0.982287
4.216,0.780733,0.951057,0.951057
4.217,0.781814,0.904827,0.904827
4.218,0.782865,0.844328,0.844328
4.219,0.783884,0.770513,0.770513
4.22,0.784872,0.684547,0.684547
4.221,0.78583,0.587785,0.587785
4.222,0.786756,0.481754,0.481754
4.223,0.787651,0.368125,0.368125
4.224,0.788516,0.24869,0.24869
4.225,0.789349,0.125333,0.125333
4.226,0.790151,3.19489e-11,3.19489e-11
4.227,0.790921,-0.125333,-0.125333
4.228,0.791661,-0.24869,-0.24869
4.229,0.792369,-0.368125,-0.368125
4.23,0.793046,-0.481754,-0.481754
4.231,0.793692,-0.587785,-0.587785
4.232,0.794306,-0.684547,-0.684547
4.233,0.794889,-0.770513,-0.770513
4.234,0.795441,-0.844328,-0.844328
4.235,0.795961,-0.904827,-0.904827
4.236,0.79645,-0.951057,-0.951057
4.237,0.796907,-0.982287,-0.982287
4.238,0.797333,-0.998027,-0.998027
4.239,0.797727,-0.998027,-0.998027
4.24,0.79809,-0.982287,-0.982287
4.241,0.798421,-0.951057,-0.951057
4.242,0.798721,-0.904827,-0.904827
4.243,0.79899,-0.844328,-0.844328
4.244,0.799226,-0.770513,-0.770513
4.245,0.799432,-0.684547,-0.684547
4.246,0.799605,-0.587785,-0.587785
4.247,0.799747,-0.481754,-0.481754
4.248,0.799858,-0.368125,-0.368125
4.249,0.799937,-0.24869,-0.24869
4.25,0.799984,-0.125333,-0.125333
4.251,0.8,-3.09365e-11,-3.09365e-11
4.252,0.799984,0.125333,0.125333
4.253,0.799937,0.24869,0.24869
4.254,0.799858,0.368125,0.368125
4.255,0.799747,0.481754,0.481754
4.256,0.799605,0.587785,0.587785
4.257,0.799432,0.684547,0.684547
4.258,0.799226,0.770513,0.770513
4.259,0.79899,0.844328,0.844328
4.26,0.798721,0.904827,0.904827
4.261,0.798421,0.951057,0.951057
4.262,0.79809,0.982287,0.982287
4.263,0.797727,0.998027,0.998027
4.264,0.797333,0.998027,0.998027
4.265,0.796907,0.982287,0.982287
4.266,0.79645,0.951057,0.951057
4.267,0.795961,0.904827,0.904827
4.268,0.795441,0.844328,0.844328
4.269,0.794889,0.770513,0.770513
4.27,0.794306,0.684547,0.684547
4.271,0.793692,0.587785,0.587785
4.272,0.793046,0.481754,0.481754
4.273,0.792369,0.368125,0.368125
4.274,0.791661,0.24869,0.24869
4.275,0.790921,0.125333,0.125333
4.276,0.790151,2.99241e-11,2.99241e-11
4.277,0.789349,-0.125333,-0.125333
4.278,0.788516,-0.24869,-0.24869
4.279,0.787651,-0.368125,-0.368125
4.28,0.786756,-0.481754,-0.481754
4.281,0.78583,-0.587785,-0.587785
4.282,0.784872,-0.684547,-0.684547
4.283,0.783884,-0.770513,-0.770513
4.284,0.782865,-0.844328,-0.844328
4.285,0.781814,-0.904827,-0.904827
4.286,0.780733,-0.951057,-0.951057
4.287,0.779621,-0.982287,-0.982287
4.288,0.778479,-0.998027,-0.998027
4.289,0.777305,-0.998027,-0.998027
4.29,0.776101,-0.982287,-0.982287
4.291,0.774867,-0.951057,-0.951057
4.292,0.773601,-0.904827,-0.904827
4.293,0.772305,-0.844328,-0.844328
4.294,0.770979,-0.770513,-0.770513
4.295,0.769622,-0.684547,-0.684547
4.296,0.768235,-0.587785,-0.587785
4.297,0.766817,-0.481754,-0.481754
4.298,0.76537,-0.368125,-0.368125
4.299,0.763892,-0.24869,-0.24869
4.3,0.762383,-0.125333,-0.125333
4.301,0.760845,-2.8798e-11,-2.8798e-11
4.302,0.759277,0.125333,0.125333
4.303,0.757679,0.24869,0.24869
4.304,0.75605,0.368125,0.368125
4.305,0.754392,0.481754,0.481754
4.306,0.752705,0.587785,0.587785
4.307,0.750987,0.684547,0.684547
4.308,0.74924,0.770513,0.770513
4.309,0.747463,0.844328,0.844328
4.31,0.745657,0.904827,0.904827
4.311,0.743821,0.951057,0.951057
4.312,0.741956,0.982287,0.982287
4.313,0.740062,0.998027,0.998027
4.314,0.738138,0.998027,0.998027
4.315,0.736185,0.982287,0.982287
4.316,0.734204,0.951057,0.951057
4.317,0.732193,0.904827,0.904827
4.318,0.730153,0.844328,0.844328
4.319,0.728085,0.770513,0.770513
4.32,0.725988,0.684547,0.684547
4.321,0.723862,0.587785,0.587785
4.322,0.721707,0.481754,0.481754
4.323,0.719524,0.368125,0.368125
4.324,0.717313,0.24869,0.24869
4.325,0.715073,0.125333,0.125333
4.326,0.712805,2.77856e-11,2.77856e-11
4.327,0.710509,-0.125333,-0.125333
4.328,0.708185,-0.24869,-0.24869
4.329,0.705833,-0.368125,-0.368125
4.33,0.703453,-0.481754,-0.481754
4.331,0.701045,-0.587785,-0.587785
4.332,0.69861,-0.684547,-0.684547
4.333,0.696147,-0.770513,-0.770513
4.334,0.693657,-0.844328,-0.844328
4.335,0.691139,-0.904827,-0.904827
4.336,0.688594,-0.951057,-0.951057
4.337,0.686021,-0.982287,-0.982287
4.338,0.683422,-0.998027,-0.998027
4.339,0.680796,-0.998027,-0.998027
4.34,0.678142,-0.982287,-0.982287
4.341,0.675462,-0.951057,-0.951057
4.342,0.672756,-0.904827,-0.904827
4.343,0.670022,-0.844328,-0.844328
4.344,0.667263,-0.770513,-0.770513
4.345,0.664477,-0.684547,-0.684547
4.346,0.661664,-0.587785,-0.587785
4.347,0.658826,-0.481754,-0.481754
4.348,0.655962,-0.368125,-0.368125
4.349,0.653071,-0.24869,-0.24869
4.35,0.650155,-0.125333,-0.125333
4.351,0.647214,-2.67732e-11,-2.67732e-11
4.352,0.644246,0.125333,0.125333
4.353,0.641254,0.24869,0.24869
4.354,0.638236,0.368125,0.368125
4.355,0.635192,0.481754,0.481754
4.356,0.632124,0.587785,0.587785
4.357,0.629031,0.684547,0.684547
4.358,0.625913,0.770513,0.770513
4.359,0.62277,0.844328,0.844328
4.36,0.619602,0.904827,0.904827
4.361,0.616411,0.951057,0.951057
4.362,0.613194,0.982287,0.982287
4.363,0.609954,0.998027,0.998027
4.364,0.60669,0.998027,0.998027
4.365,0.603401,0.982287,0.982287
4.366,0.600089,0.951057,0.951057
4.367,0.596753,0.904827,0.904827
4.368,0.593393,0.844328,0.844328
4.369,0.59001,0.770513,0.770513
4.37,0.586604,0.684547,0.684547
4.371,0.583175,0.587785,0.587785
4.372,0.579723,0.481754,0.481754
4.373,0.576247,0.368125,0.368125
4.374,0.572749,0.24869,0.24869
4.375,0.569229,0.125333,0.125333
4.376,0.565685,2.56472e-11,2.56472e-11
4.377,0.56212,-0.125333,-0.125333
4.378,0.558532,-0.24869,-0.24869
4.379,0.554923,-0.368125,-0.368125
4.38,0.551291,-0.481754,-0.481754
4.381,0.547638,-0.587785,-0.587785
4.382,0.543963,-0.684547,-0.684547
4.383,0.540266,-0.770513,-0.770513
4.384,0.536548,-0.844328,-0.844328
4.385,0.532809,-0.904827,-0.904827
4.386,0.529049,-0.951057,-0.951057
4.387,0.525269,-0.982287,-0.982287
4.388,0.521467,-0.998027,-0.998027
4.389,0.517645,-0.998027,-0.998027
4.39,0.513802,-0.982287,-0.982287
4.391,0.509939,-0.951057,-0.951057
4.392,0.506056,-0.904827,-0.904827
4.393,0.502153,-0.844328,-0.844328
4.394,0.49823,-0.770513,-0.770513
4.395,0.494288,-0.684547,-0.684547
4.396,0.490326,-0.587785,-0.587785
4.397,0.486344,-0.481754,-0.481754
4.398,0.482344,-0.368125,-0.368125
4.399,0.478324,-0.24869,-0.24869
4.4,0.474285,-0.125333,-0.125333
4.401,0.470228,-2.46348e-11,-2.46348e-11
4.402,0.466152,0.125333,0.125333
4.403,0.462058,0.24869,0.24869
4.404,0.457946,0.368125,0.368125
4.405,0.453815,0.481754,0.481754
4.406,0.449667,0.587785,0.587785
4.407,0.4455,0.684547,0.684547
4.408,0.441317,0.770513,0.770513
4.409,0.437115,0.844328,0.844328
4.41,0.432897,0.904827,0.904827
4.411,0.428661,0.951057,0.951057
4.412,0.424409,0.982287,0.982287
4.413,0.42014,0.998027,0.998027
4.414,0.415854,0.998027,0.998027
4.415,0.411552,0.982287,0.982287
4.416,0.407233,0.951057,0.951057
4.417,0.402899,0.904827,0.904827
4.418,0.398548,0.844328,0.844328
4.419,0.394182,0.770513,0.770513
4.42,0.3898,0.684547,0.684547
4.421,0.385403,0.587785,0.587785
4.422,0.380991,0.481754,0.481754
4.423,0.376563,0.368125,0.368125
4.424,0.372121,0.24869,0.24869
4.425,0.367664,0.125333,0.125333
4.426,0.363192,2.36224e-11,2.36224e-11
4.427,0.358707,-0.125333,-0.125333
4.428,0.354207,-0.24869,-0.24869
4.429,0.349693,-0.368125,-0.368125
4.43,0.345165,-0.481754,-0.481754
4.431,0.340623,-0.587785,-0.587785
4.432,0.336069,-0.684547,-0.684547
4.433,0.3315,-0.770513,-0.770513
4.434,0.326919,-0.844328,-0.844328
4.435,0.322325,-0.904827,-0.904827
4.436,0.317718,-0.951057,-0.951057
4.437,0.313099,-0.982287,-0.982287
4.438,0.308467,-0.998027,-0.998027
4.439,0.303823,-0.998027,-0.998027
4.44,0.299167,-0.982287,-0.982287
4.441,0.2945,-0.951057,-0.951057
4.442,0.28982,-0.904827,-0.904827
4.443,0.28513,-0.844328,-0.844328
4.444,0.280427,-0.770513,-0.770513
4.445,0.275714,-0.684547,-0.684547
4.446,0.27099,-0.587785,-0.587785
4.447,0.266256,-0.481754,-0.481754
4.448,0.26151,-0.368125,-0.368125
4.449,0.256755,-0.24869,-0.24869
4.45,0.251989,-0.125333,-0.125333
4.451,0.247214,-2.24963e-11,-2.24963e-11
4.452,0.242428,0.125333,0.125333
4.453,0.237633,0.24869,0.24869
4.454,0.232829,0.368125,0.368125
4.455,0.228015,0.481754,0.481754
4.456,0.223193,0.587785,0.587785
4.457,0.218362,0.684547,0.684547
4.458,0.213522,0.770513,0.770513
4.459,0.208673,0.844328,0.844328
4.46,0.203817,0.904827,0.904827
4.461,0.198952,0.951057,0.951057
4.462,0.194079,0.982287,0.982287
4.463,0.189199,0.998027,0.998027
4.464,0.184312,0.998027,0.998027
4.465,0.179417,0.982287,0.982287
4.466,0.174515,0.951057,0.951057
4.467,0.169606,0.904827,0.904827
4.468,0.16469,0.844328,0.844328
4.469,0.159768,0.770513,0.770513
4.47,0.15484,0.684547,0.684547
4.471,0.149905,0.587785,0.587785
4.472,0.144965,0.481754,0.481754
4.473,0.140018,0.368125,0.368125
4.474,0.135067,0.24869,0.24869
4.475,0.13011,0.125333,0.125333
4.476,0.125148,2.14839e-11,2.14839e-11
4.477,0.12018,-0.125333,-0.125333
4.478,0.115209,-0.24869,-0.24869
4.479,0.110232,-0.368125,-0.368125
4.48,0.105251,-0.481754,-0.481754
4.481,0.100267,-0.587785,-0.587785
4.482,0.0952777,-0.684547,-0.684547
4.483,0.0902851,-0.770513,-0.770513
4.484,0.0852889,-0.844328,-0.844328
4.485,0.0802894,-0.904827,-0.904827
4.486,0.0752867,-0.951057,-0.951057
4.487,0.070281,-0.982287,-0.982287
4.488,0.0652725,-0.998027,-0.998027
4.489,0.0602614,-0.998027,-0.998027
4.49,0.055248,-0.982287,-0.982287
4.491,0.0502324,-0.951057,-0.951057
4.492,0.0452148,-0.904827,-0.904827
4.493,0.0401955,-0.844328,-0.844328
4.494,0.0351745,-0.770513,-0.770513
4.495,0.0301521,-0.684547,-0.684547
4.496,0.0251286,-0.587785,-0.587785
4.497,0.0201041,-0.481754,-0.481754
4.498,0.0150788,-0.368125,-0.368125
4.499,0.0100528,-0.24869,-0.24869
4.5,0.00502652,-0.125333,-0.125333
4.501,8.16585e-13,-2.04715e-11,-2.04715e-11
4.502,-0.00502652,0.125333,0.125333
4.503,-0.0100528,0.24869,0.24869
4.504,-0.0150788,0.368125,0.368125
4.505,-0.0201041,0.481754,0.481754
4.506,-0.0251286,0.587785,0.587785
4.507,-0.0301521,0.684547,0.684547
4.508,-0.0351745,0.770513,0.770513
4.509,-0.0401955,0.844328,0.844328
4.51,-0.0452148,0.904827,0.904827
4.511,-0.0502324,0.951057,0.951057
4.512,-0.055248,0.982287,0.982287
4.513,-0.0602614,0.998027,0.998027
4.514,-0.0652725,0.998027,0.998027
4.515,-0.070281,0.982287,0.982287
4.516,-0.0752867,0.951057,0.951057
4.517,-0.0802894,0.904827,0.904827
4.518,-0.0852889,0.844328,0.844328
4.519,-0.0902851,0.770513,0.770513
4.52,-0.0952777,0.684547,0.684547
4.521,-0.100267,0.587785,0.587785
4.522,-0.105251,0.481754,0.481754
4.523,-0.110232,0.368125,0.368125
4.524,-0.115209,0.24869,0.24869
4.525,-0.12018,0.125333,0.125333
4.526,-0.125148,1.93454e-11,1.93454e-11
4.527,-0.13011,-0.125333,-0.125333
4.528,-0.135067,-0.24869,-0.24869
4.529,-0.140018,-0.368125,-0.368125
4.53,-0.144965,-0.481754,-0.481754
4.531,-0.149905,-0.587785,-0.587785
4.532,-0.15484,-0.684547,-0.684547
4.533,-0.159768,-0.770513,-0.770513
4.534,-0.16469,-0.844328,-0.844328
4.535,-0.169606,-0.904827,-0.904827
4.536,-0.174515,-0.951057,-0.951057
4.537,-0.179417,-0.982287,-0.982287
4.538,-0.184312,-0.998027,-0.998027
4.539,-0.189199,-0.998027,-0.998027
4.54,-0.194079,-0.982287,-0.982287
4.541,-0.198952,-0.951057,-0.951057
4.542,-0.203817,-0.904827,-0.904827
4.543,-0.208673,-0.844328,-0.844328
4.544,-0.213522,-0.770513,-0.770513
4.545,-0.218362,-0.684547,-0.684547
4.546,-0.223193,-0.587785,-0.587785
4.547,-0.228015,-0.481754,-0.481754
4.548,-0.232829,-0.368125,-0.368125
4.549,-0.237633,-0.24869,-0.24869
4.55,-0.242428,-0.125333,-0.125333
4.551,-0.247214,-1.8333e-11,-1.8333e-11
4.552,-0.251989,0.125333,0.125333
4.553,-0.256755,0.24869,0.24869
4.554,-0.26151,0.368125,0.368125
4.555,-0.266256,0.481754,0.481754
4.556,-0.27099,0.587785,0.587785
4.557,-0.275714,0.684547,0.684547
4.558,-0.280427,0.770513,0.770513
4.559,-0.28513,0.844328,0.844328
4.56,-0.28982,0.904827,0.904827
4.561,-0.2945,0.951057,0.951057
4.562,-0.299167,0.982287,0.982287
4.563,-0.303823,0.998027,0.998027
4.564,-0.308467,0.998027,0.998027
4.565,-0.313099,0.982287,0.982287
4.566,-0.317718,0.951057,0.951057
4.567,-0.322325,0.904827,0.904827
4.568,-0.326919,0.844328,0.844328
4.569,-0.3315,0.770513,0.770513
4.57,-0.336069,0.684547,0.684547
4.571,-0.340623,0.587785,0.587785
4.572,-0.345165,0.481754,0.481754
4.573,-0.349693,0.368125,0.368125
4.574,-0.354207,0.24869,0.24869
4.575,-0.358707,0.125333,0.125333
4.576,-0.363192,1.73206e-11,1.73206e-11
4.577,-0.367664,-0.125333,-0.125333
4.578,-0.372121,-0.24869,-0.24869
4.579,-0.376563,-0.368125,-0.368125
4.58,-0.380991,-0.481754,-0.481754
4.581,-0.385403,-0.587785,-0.587785
4.582,-0.3898,-0.684547,-0.684547
4.583,-0.394182,-0.770513,-0.770513
4.584,-0.398548,-0.844328,-0.844328
4.585,-0.402899,-0.904827,-0.904827
4.586,-0.407233,-0.951057,-0.951057
4.587,-0.411552,-0.982287,-0.982287
4.588,-0.415854,-0.998027,-0.998027
4.589,-0.42014,-0.998027,-0.998027
4.59,-0.424409,-0.982287,-0.982287
4.591,-0.428661,-0.951057,-0.951057
4.592,-0.432897,-0.904827,-0.904827
4.593,-0.437115,-0.844328,-0.844328
4.594,-0.441317,-0.770513,-0.770513
4.595,-0.4455,-0.684547,-0.684547
4.596,-0.449667,-0.587785,-0.587785
4.597,-0.453815,-0.481754,-0.481754
4.598,-0.457946,-0.368125,-0.368125
4.599,-0.462058,-0.24869,-0.24869
4.6,-0.466152,-0.125333,-0.125333
4.601,-0.470228,-1.61945e-11,-1.61945e-11
4.602,-0.474285,0.125333,0.125333
4.603,-0.478324,0.24869,0.24869
4.604,-0.482344,0.368125,0.368125
4.605,-0.486344,0.481754,0.481754
4.606,-0.490326,0.587785,0.587785
4.607,-0.494288,0.684547,0.684547
4.608,-0.49823,0.770513,0.770513
4.609,-0.502153,0.844328,0.844328
4.61,-0.506056,0.904827,0.904827
4.611,-0.509939,0.951057,0.951057
4.612,-0.513802,0.982287,0.982287
4.613,-0.517645,0.998027,0.998027
4.614,-0.521467,0.998027,0.998027
4.615,-0.525269,0.982287,0.982287
4.616,-0.529049,0.951057,0.951057
4.617,-0.532809,0.904827,0.904827
4.618,-0.536548,0.844328,0.844328
4.619,-0.540266,0.770513,0.770513
4.62,-0.543963,0.684547,0.684547
4.621,-0.547638,0.587785,0.587785
4.622,-0.551291,0.481754,0.481754
4.623,-0.554923,0.368125,0.368125
4.624,-0.558532,0.24869,0.24869
4.625,-0.56212,0.125333,0.125333
4.626,-0.565685,1.51821e-11,1.51821e-11
4.627,-0.569229,-0.125333,-0.125333
4.628,-0.572749,-0.24869,-0.24869
4.629,-0.576247,-0.368125,-0.368125
4.63,-0.579723,-0.481754,-0.481754
4.631,-0.583175,-0.587785,-0.587785
4.632,-0.586604,-0.684547,-0.684547
4.633,-0.59001,-0.770513,-0.770513
4.634,-0.593393,-0.844328,-0.844328
4.635,-0.596753,-0.904827,-0.904827
4.636,-0.600089,-0.951057,-0.951057
4.637,-0.603401,-0.982287,-0.982287
4.638,-0.60669,-0.998027,-0.998027
4.639,-0.609954,-0.998027,-0.998027
4.64,-0.613194,-0.982287,-0.982287
4.641,-0.616411,-0.951057,-0.951057
4.642,-0.619602,-0.904827,-0.904827
4.643,-0.62277,-0.844328,-0.844328
4.644,-0.625913,-0.770513,-0.770513
4.645,-0.629031,-0.684547,-0.684547
4.646,-0.632124,-0.587785,-0.587785
4.647,-0.635192,-0.481754,-0.481754
4.648,-0.638236,-0.368125,-0.368125
4.649,-0.641254,-0.24869,-0.24869
4.65,-0.644246,-0.125333,-0.125333
4.651,-0.647214,-1.41697e-11,-1.41697e-11
4.652,-0.650155,0.125333,0.125333
4.653,-0.653071,0.24869,0.24869
4.654,-0.655962,0.368125,0.368125
4.655,-0.658826,0.481754,0.481754
4.656,-0.661664,0.587785,0.587785
4.657,-0.664477,0.684547,0.684547
4.658,-0.667263,0.770513,0.770513
4.659,-0.670022,0.844328,0.844328
4.66,-0.672756,0.904827,0.904827
4.661,-0.675462,0.951057,0.951057
4.662,-0.678142,0.982287,0.982287
4.663,-0.680796,0.998027,0.998027
4.664,-0.683422,0.998027,0.998027
4.665,-0.686021,0.982287,0.982287
4.666,-0.688594,0.951057,0.951057
4.667,-0.691139,0.904827,0.904827
4.668,-0.693657,0.844328,0.844328
4.669,-0.696147,0.770513,0.770513
4.67,-0.69861,0.684547,0.684547
4.671,-0.701045,0.587785,0.587785
4.672,-0.703453,0.481754,0.481754
4.673,-0.705833,0.368125,0.368125
4.674,-0.708185,0.24869,0.24869
4.675,-0.710509,0.125333,0.125333
4.676,-0.712805,1.31573e-11,1.31573e-11
4.677,-0.715073,-0.125333,-0.125333
4.678,-0.717313,-0.24869,-0.24869
4.679,-0.719524,-0.368125,-0.368125
4.68,-0.721707,-0.481754,-0.481754
4.681,-0.723862,-0.587785,-0.587785
4.682,-0.725988,-0.684547,-0.684547
4.683,-0.728085,-0.770513,-0.770513
4.684,-0.730153,-0.844328,-0.844328
4.685,-0.732193,-0.904827,-0.904827
4.686,-0.734204,-0.951057,-0.951057
4.687,-0.736185,-0.982287,-0.982287
4.688,-0.738138,-0.998027,-0.998027
4.689,-0.740062,-0.998027,-0.998027
4.69,-0.741956,-0.982287,-0.982287
4.691,-0.743821,-0.951057,-0.951057
4.692,-0.745657,-0.904827,-0.904827
